business_name,sector,followers_count,post_date,posting_hour,day_of_week,month,post_type,caption_text,caption_length,hashtags_count,emoji_count,likes_count,comments_count,views_count,language,CTA_present,promo_post,discount_percent,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style,engagement_count,engagement_rate_by_followers,like_rate_by_views,comment_rate_by_likes,views_per_follower,is_high_engagement,posting_time_category,caption_length_category,hashtag_intensity,content_localization_score
Al Hayat Pharmacy,pharmacy,6436,2025-03-06,12,Thursday,3,carousel,صحتك بتهمنا سوايب وشوفوا التفاصيل. احنا جاهزين ادعم المحلي احجز الآن وخليها علينا #Palestine #مطاعم,99,2,0,578,19,6310,Arabic,True,False,0.0,False,False,True,True,597,0.09275947793660659,0.09160063391442155,0.0328719723183391,0.9804226227470478,False,afternoon,medium,low,5
Nablus Health Point,pharmacy,5177,2025-01-15,20,Wednesday,1,video,صحتك بتهمنا فيديو جديد. أهلا بالناس الحلوة خصم 30% خصم لفترة محدودة زورونا بفرعنا في Ramallah رمضان كريم اتصل فينا وخليها علينا 📍 📚 🧴 💪 #قهوة,141,1,4,230,26,4625,Arabic,True,True,30.0,True,True,False,True,256,0.049449488120533125,0.04972972972972973,0.11304347826086956,0.8933745412401004,False,evening,medium,low,8
Ramallah English Corner,education_center,2693,2025-07-26,18,Saturday,7,carousel,استنونا بدورة جديدة Swipe وشوفوا الباقي. يا جماعة موجودين في Bethlehem today.,77,0,0,149,15,1839,Mixed,False,False,0.0,True,False,False,True,164,0.060898626067582624,0.08102229472539424,0.10067114093959731,0.6828815447456368,False,evening,short,none,6
Canaan Threads,store,14889,2025-06-10,3,Tuesday,6,image,وصلت تشكيلة جديدة صورة جديدة. زورونا بفرعنا في Hebron 🥙,55,0,1,83,3,2374,Arabic,True,False,0.0,True,False,False,True,86,0.005776076297938075,0.03496208930075821,0.03614457831325301,0.15944657129424408,False,night,short,none,6
Ramallah Fit Hub,gym,4333,2025-12-24,14,Wednesday,12,video,جاهزين للتمرين فيديو جديد. احنا جاهزين sale اليوم 20% off اليوم! 🔥 💪 🥙 🎉,72,0,4,643,44,5145,Mixed,False,True,20.0,False,False,False,True,687,0.1585506577429033,0.1249757045675413,0.06842923794712286,1.187399030694669,False,afternoon,short,none,3
Nablus Health Point,pharmacy,5378,2025-10-22,13,Wednesday,10,reel,Your health matters Watch the reel. Book now.,45,0,0,352,29,12706,English,True,False,0.0,False,False,False,False,381,0.07084417999256229,0.027703447190303793,0.08238636363636363,2.3625883227965785,False,afternoon,short,none,0
Gaza Seaside Kitchen,restaurant,4520,2025-07-25,22,Friday,7,image,اليوم عنا أكل طيب صورة جديدة. 🍕 🔥 🧴 📚 #Bethlehem #جيم #SupportLocal,67,3,4,296,18,2301,Arabic,False,False,0.0,True,False,False,True,314,0.06946902654867257,0.12863972186006084,0.060810810810810814,0.5090707964601769,False,night,short,low,6
Strong Roots Gym,gym,684,2025-06-30,12,Monday,6,image,جاهزين للتمرين صورة جديدة. عرض خاص 25% خصم لفترة محدودة زورونا بفرعنا في Qalqilya,81,0,0,109,8,959,Arabic,True,True,25.0,True,False,False,True,117,0.17105263157894737,0.11366006256517205,0.07339449541284404,1.402046783625731,True,afternoon,short,none,6
Strong Roots Gym,gym,694,2025-03-30,12,Sunday,3,image,جاهزين للتمرين صورة جديدة. Order now وخلينا نجهزلك طلبك.,56,0,0,46,7,741,Mixed,True,False,0.0,False,False,False,False,53,0.07636887608069164,0.0620782726045884,0.15217391304347827,1.0677233429394812,False,afternoon,short,none,0
Qahwa Al-Quds,cafe,2835,2025-07-05,22,Saturday,7,reel,أجواء ولا أروع شوفوا الريل. خصم 30% خصم لفترة محدودة 🩺 #قهوة #صيدلية,68,2,1,338,47,4697,Arabic,False,True,30.0,False,False,False,False,385,0.13580246913580246,0.07196082605918672,0.1390532544378698,1.65679012345679,False,night,short,low,0
Ramallah English Corner,education_center,2596,2025-02-16,19,Sunday,2,reel,استنونا بدورة جديدة شوفوا الريل. شو رأيكم؟ زورونا وخليها علينا #تسوق #مخبز,74,2,0,627,73,5581,Arabic,True,False,0.0,False,False,False,True,700,0.2696456086286595,0.11234545780326106,0.11642743221690591,2.149845916795069,True,evening,short,low,3
Gaza Power House,gym,5709,2025-03-08,14,Saturday,3,carousel,جاهزين للتمرين سوايب وشوفوا التفاصيل. #جيم,42,1,0,323,30,4021,Arabic,False,False,0.0,False,False,False,True,353,0.061832194780171656,0.08032827654812236,0.09287925696594428,0.7043265020143633,False,afternoon,short,low,3
Shifa Family Clinic,clinic,1366,2025-08-16,8,Saturday,8,image,صحتكم أولويتنا صورة جديدة. زورونا بفرعنا في Gaza,48,0,0,113,14,1079,Arabic,True,False,0.0,True,False,False,True,127,0.09297218155197658,0.10472659870250231,0.12389380530973451,0.7898975109809663,False,morning,short,none,6
Iron Club Nablus,gym,2107,2025-03-15,22,Saturday,3,image,جاهزين للتمرين صورة جديدة. احنا جاهزين ابعتولنا DM وخليها علينا #تعليم #الكترونيات #قهوة,88,3,0,181,12,2252,Arabic,True,False,0.0,False,False,False,True,193,0.09159943046986237,0.08037300177619894,0.06629834254143646,1.0688182249644043,False,night,short,low,3
Laila Hair & Nails,beauty_salon,3013,2025-10-06,22,Monday,10,reel,دلعي حالك شوفوا الـ reel. أهلا بالناس الحلوة 🎉 🩺 📍 #مطاعم #عيادة,64,2,3,1973,191,16943,Mixed,False,False,0.0,False,False,False,True,2164,0.7182210421506804,0.116449271085404,0.0968068930562595,5.6232990375041485,True,night,short,low,3
Bethlehem Brew Bar,cafe,2242,2025-11-20,22,Thursday,11,carousel,أجواء ولا أروع Swipe وشوفوا الباقي. احنا جاهزين موجودين في Jericho today. DM us وخلينا نجهزلك طلبك. #قهوة #Palestine,116,2,0,296,15,3044,Mixed,True,False,0.0,True,False,False,True,311,0.13871543264942016,0.09724047306176084,0.05067567567567568,1.3577163247100803,False,night,medium,low,6
Gaza Glow Salon,beauty_salon,1182,2025-07-18,7,Friday,7,reel,دلعي حالك شوفوا الـ reel. limited offer لفترة محدودة 40% off اليوم! من قلب فلسطين 🔥 📚 📍 🧴 #عروض,95,1,4,65,2,781,Mixed,False,True,40.0,False,False,True,False,67,0.05668358714043993,0.08322663252240717,0.03076923076923077,0.6607445008460237,False,morning,medium,low,2
Canaan Threads,store,15180,2025-12-13,20,Saturday,12,video,وصلت تشكيلة جديدة فيديو جديد. أهلا بالناس الحلوة ابعتولنا DM وخليها علينا,73,0,0,909,41,18691,Arabic,True,False,0.0,False,False,False,True,950,0.06258234519104085,0.048633031940506125,0.045104510451045104,1.2312911725955205,False,evening,short,none,3
Saj & Manakish House,bakery,9819,2025-06-15,18,Sunday,6,carousel,طازة من الفرن سوايب وشوفوا التفاصيل. زورونا بفرعنا في Qalqilya زورونا وخليها علينا ☕ 🥙,86,0,2,2459,304,14530,Arabic,True,False,0.0,True,False,False,False,2763,0.28139321723189736,0.16923606331727462,0.123627490849939,1.4797840920664018,True,evening,short,none,3
Hebron Electronics,electronics_store,14106,2025-08-05,19,Tuesday,8,carousel,وصلت أجهزة جديدة سوايب وشوفوا التفاصيل. لفترة محدودة 5% خصم لفترة محدودة زورونا بفرعنا في Rafah زورونا وخليها علينا #صيدلية,123,1,0,497,26,12812,Arabic,True,True,5.0,True,False,False,True,523,0.037076421380972634,0.03879175772713082,0.052313883299798795,0.9082659861052035,False,evening,medium,low,6
Saj & Manakish House,bakery,9532,2025-04-27,13,Sunday,4,image,طازة من الفرن صورة جديدة. زورونا بفرعنا في Qalqilya,51,0,0,519,31,6196,Arabic,True,False,0.0,True,False,False,True,550,0.05770037767519933,0.08376371852808263,0.05973025048169557,0.6500209819555183,False,afternoon,short,none,6
Hebron Fresh Bakery,bakery,1421,2025-05-18,1,Sunday,5,carousel,Fresh from the oven Swipe to see more. Message us.,50,0,0,129,10,1699,English,True,False,0.0,False,False,False,False,139,0.09781843771991555,0.075927015891701,0.07751937984496124,1.1956368754398312,False,night,short,none,0
Nablus Bites,restaurant,13097,2025-10-30,17,Thursday,10,image,اليوم عنا أكل طيب صورة جديدة. موجودين في Hebron today. #Hebron #Palestine,73,2,0,1467,136,12880,Mixed,False,False,0.0,True,False,False,False,1603,0.12239444147514698,0.11389751552795031,0.09270620313565099,0.9834313201496526,False,evening,short,low,3
Qalqilya Home Store,store,51573,2025-04-06,9,Sunday,4,image,وصلت تشكيلة جديدة صورة جديدة. أهلا بالناس الحلوة موجودين في Tulkarm today. اطلب الآن وخلينا نجهزلك طلبك. ✨ 🥙 #مطاعم #Palestine,126,2,2,1829,145,19269,Mixed,True,False,0.0,True,False,False,True,1974,0.03827584201035426,0.09491930043074367,0.07927829414980864,0.37362573439590485,False,morning,medium,low,6
Strong Roots Gym,gym,703,2025-07-03,4,Thursday,7,reel,جاهزين للتمرين شوفوا الريل. زورونا بفرعنا في Qalqilya اطلب الآن وخليها علينا 🩺 💪 🛍️ 🍕 #Palestine #SupportLocal #قهوة,116,3,4,81,9,1446,Arabic,True,False,0.0,True,False,False,False,90,0.12802275960170698,0.056016597510373446,0.1111111111111111,2.056899004267425,False,night,medium,low,3
Tulkarm Streetwear,store,34121,2025-11-26,21,Wednesday,11,reel,وصلت تشكيلة جديدة شوفوا الـ reel. شو رأيكم؟ موجودين في Jenin today. DM us وخلينا نجهزلك طلبك. 🧴 📚,97,0,2,20040,1040,125121,Mixed,True,False,0.0,True,False,False,True,21080,0.617801354004865,0.16016496031841176,0.05189620758483034,3.66697927962252,True,evening,medium,none,6
Iron Club Nablus,gym,2024,2025-05-04,19,Sunday,5,video,جاهزين للتمرين فيديو جديد. شو رأيكم؟ اطلب الآن وخليها علينا #جيم #مخبز,70,2,0,143,16,1722,Arabic,True,False,0.0,False,False,False,True,159,0.07855731225296443,0.08304297328687572,0.11188811188811189,0.8507905138339921,False,evening,short,low,3
Sama Beauty Studio,beauty_salon,1589,2025-01-27,12,Monday,1,reel,دلعي حالك شوفوا الـ reel. شو رأيكم؟ ابعتولنا DM وخلينا نجهزلك طلبك. #Ramallah #مطاعم #تعليم #SupportLocal,105,4,0,129,9,1692,Mixed,True,False,0.0,True,False,False,True,138,0.0868470736312146,0.07624113475177305,0.06976744186046512,1.064820641913153,False,afternoon,medium,medium,6
Nablus Bites,restaurant,12449,2025-11-25,11,Tuesday,11,reel,اليوم عنا أكل طيب شوفوا الـ reel. يا جماعة خصم special 40% off اليوم!,69,0,0,697,56,11828,Mixed,False,True,40.0,False,False,False,True,753,0.06048678608723592,0.05892796753466351,0.08034433285509325,0.9501164752188931,False,morning,short,none,3
Gaza Seaside Kitchen,restaurant,4601,2025-06-13,13,Friday,6,carousel,اليوم عنا أكل طيب Swipe وشوفوا الباقي. أهلا بالناس الحلوة خصم special 40% off اليوم! موجودين في Bethlehem today. زورونا وخلينا نجهزلك طلبك. 🧴 #Bethlehem #مطاعم,159,2,1,148,32,2348,Mixed,True,True,40.0,True,False,False,True,180,0.039121930015214086,0.06303236797274275,0.21621621621621623,0.5103238426429038,False,afternoon,medium,low,6
Jericho Physio Hub,clinic,22075,2025-07-30,4,Wednesday,7,reel,صحتكم أولويتنا شوفوا الريل. احنا جاهزين الكمية محدودة 15% خصم لفترة محدودة زورونا بفرعنا في Ramallah احجز الآن وخليها علينا #Ramallah #عروض #عيادة,146,3,0,1782,146,44040,Arabic,True,True,15.0,True,False,False,True,1928,0.08733861834654587,0.04046321525885559,0.0819304152637486,1.9950169875424688,False,night,medium,low,6
Bethlehem Brew Bar,cafe,2241,2025-07-16,12,Wednesday,7,video,أجواء ولا أروع فيديو جديد. زورونا بفرعنا في Jericho اتصل فينا وخليها علينا ☕ 🩺 🛍️,81,0,3,848,71,5236,Arabic,True,False,0.0,True,False,False,False,919,0.4100847835787595,0.16195569136745608,0.08372641509433962,2.3364569388665775,True,afternoon,short,none,3
Jericho Date Bakery,bakery,2743,2025-06-23,12,Monday,6,image,طازة من الفرن صورة جديدة. يا جماعة موجودين في Jericho today. 📍 😍 ✨ #قهوة #صيدلية #مطاعم,87,3,3,296,16,1800,Mixed,False,False,0.0,True,False,False,True,312,0.11374407582938388,0.16444444444444445,0.05405405405405406,0.6562158220925993,False,afternoon,short,low,6
Gaza Glow Salon,beauty_salon,1133,2025-09-14,19,Sunday,9,carousel,دلعي حالك سوايب وشوفوا التفاصيل. شو رأيكم؟ زورونا بفرعنا في Hebron راسلونا وخليها علينا #Hebron #SupportLocal,109,2,0,38,2,383,Arabic,True,False,0.0,True,False,False,True,40,0.0353045013239188,0.09921671018276762,0.05263157894736842,0.3380406001765225,False,evening,medium,low,6
Gaza Seaside Kitchen,restaurant,4485,2025-10-02,12,Thursday,10,reel,اليوم عنا أكل طيب شوفوا الـ reel. موجودين في Bethlehem today. 🧴 ✨ 🍰 #مطاعم #Palestine #قهوة #عيادة,98,4,3,1186,86,10133,Mixed,False,False,0.0,True,False,False,True,1272,0.2836120401337793,0.11704332379354584,0.07251264755480608,2.259308807134894,True,afternoon,medium,medium,6
Nablus Health Point,pharmacy,5227,2025-10-27,10,Monday,10,carousel,صحتك بتهمنا Swipe وشوفوا الباقي. احنا جاهزين اطلب الآن وخلينا نجهزلك طلبك.,74,0,0,137,14,3204,Mixed,True,False,0.0,False,False,False,True,151,0.02888846374593457,0.04275905118601748,0.10218978102189781,0.612971111536254,False,morning,short,none,3
Qahwa Al-Quds,cafe,2884,2025-06-29,13,Sunday,6,carousel,أجواء ولا أروع Swipe وشوفوا الباقي. خصم special 20% off اليوم! موجودين في Jenin today. اطلب الآن وخلينا نجهزلك طلبك. 🍕 #قهوة #تعليم,131,2,1,274,15,1459,Mixed,True,True,20.0,True,False,False,True,289,0.10020804438280166,0.18779986291980807,0.05474452554744526,0.5058945908460472,False,afternoon,medium,low,6
Ramallah Care Pharmacy,pharmacy,14090,2025-12-06,21,Saturday,12,reel,صحتك بتهمنا شوفوا الـ reel. خصم special 25% off اليوم! من قلب فلسطين,68,0,0,5246,247,46573,Mixed,False,True,25.0,False,False,True,True,5493,0.38985095812633075,0.11264037103042536,0.04708349218452154,3.3053938963804117,True,evening,short,none,5
Nablus Bites,restaurant,12934,2025-06-13,14,Friday,6,image,اليوم عنا أكل طيب صورة جديدة. شو رأيكم؟ ابعتولنا DM وخليها علينا #مطاعم,71,1,0,2214,343,15037,Arabic,True,False,0.0,False,False,False,True,2557,0.19769599505180147,0.14723681585422624,0.15492321589882566,1.1625947116128035,True,afternoon,short,low,3
Iron Club Nablus,gym,2088,2025-01-03,20,Friday,1,image,Train stronger this week Photo drop. Available now in Gaza. #جيم,64,1,0,146,8,1647,English,False,False,0.0,True,False,False,False,154,0.07375478927203065,0.08864602307225258,0.0547945205479452,0.7887931034482759,False,evening,short,low,3
Strong Roots Gym,gym,676,2025-11-06,14,Thursday,11,image,جاهزين للتمرين صورة جديدة. Order now وخلينا نجهزلك طلبك. 😍 💪 #جيم #Palestine,76,2,2,41,3,322,Mixed,True,False,0.0,False,False,False,True,44,0.0650887573964497,0.12732919254658384,0.07317073170731707,0.47633136094674555,False,afternoon,short,low,3
Bethlehem Brew Bar,cafe,2223,2025-12-02,22,Tuesday,12,reel,أجواء ولا أروع شوفوا الريل. لفترة محدودة 15% خصم لفترة محدودة زورونا بفرعنا في Jericho ادعم المحلي 🛍️ 📍 💪,105,0,3,1167,64,9190,Arabic,True,True,15.0,True,False,True,False,1231,0.5537561853351327,0.12698585418933622,0.054841473864610114,4.134053081421502,True,night,medium,none,5
Tulkarm Streetwear,store,34690,2025-07-07,18,Monday,7,image,وصلت تشكيلة جديدة صورة جديدة. الكمية محدودة 5% خصم لفترة محدودة زورونا بفرعنا في Jenin #عروض #مطاعم,99,2,0,6712,893,47976,Arabic,True,True,5.0,True,False,False,True,7605,0.21922744306716632,0.13990328497582125,0.13304529201430274,1.382992216777169,True,evening,medium,low,6
Ramallah Roastery,cafe,6623,2025-08-30,2,Saturday,8,reel,أجواء ولا أروع شوفوا الريل. أهلا بالناس الحلوة اطلب الآن وخليها علينا 🔥 🩺 🍕 #قهوة #مخبز,87,2,3,1155,144,16862,Arabic,True,False,0.0,False,False,False,True,1299,0.19613468216820173,0.06849721266753647,0.12467532467532468,2.5459761437415067,True,night,short,low,3
Gaza Gadget Shop,electronics_store,48542,2025-06-10,6,Tuesday,6,image,Latest gadgets in store Photo drop. Available now in Gaza. #قهوة #مخبز,70,2,0,614,18,18231,English,False,False,0.0,True,False,False,False,632,0.01301965308392732,0.03367889857934288,0.029315960912052116,0.37557166989411234,False,morning,short,low,3
TechSouq Ramallah,electronics_store,53311,2025-02-22,18,Saturday,2,reel,Latest gadgets in store Watch the reel. Available now in Qalqilya. Order now. #عيادة #قهوة #تسوق #مطاعم,103,4,0,5853,900,78160,English,True,False,0.0,True,False,False,False,6753,0.12667179381365948,0.07488485158648925,0.15376729882111737,1.4661139352103694,False,evening,medium,medium,3
Ramallah Care Pharmacy,pharmacy,13510,2025-01-13,16,Monday,1,reel,صحتك بتهمنا شوفوا الريل. يا جماعة 🎉 💪 🧴,39,0,3,2250,166,31616,Arabic,False,False,0.0,False,False,False,True,2416,0.1788304959289415,0.0711664979757085,0.07377777777777778,2.3401924500370095,True,afternoon,short,none,3
Nablus Health Point,pharmacy,5447,2025-08-03,1,Sunday,8,reel,صحتك بتهمنا شوفوا الريل. احنا جاهزين زورونا بفرعنا في Ramallah #Ramallah #قهوة,78,2,0,305,28,3817,Arabic,True,False,0.0,True,False,False,True,333,0.061134569487791446,0.07990568509300498,0.09180327868852459,0.7007527079126125,False,night,short,low,6
Ramallah Roastery,cafe,6476,2025-04-23,21,Wednesday,4,reel,أجواء ولا أروع شوفوا الريل. عرض خاص 40% خصم لفترة محدودة زورونا بفرعنا في Tulkarm 🩺 🍕 #عروض #Palestine #تعليم,109,3,2,2083,239,27857,Arabic,True,True,40.0,True,False,False,True,2322,0.3585546633724521,0.07477474243457659,0.11473835813730197,4.301575046324892,True,evening,medium,low,6
Iron Club Nablus,gym,2106,2025-10-27,12,Monday,10,video,جاهزين للتمرين فيديو جديد. يا جماعة زورونا بفرعنا في Gaza زورونا وخليها علينا,77,0,0,158,22,2479,Arabic,True,False,0.0,True,False,False,True,180,0.08547008547008547,0.063735377168213,0.13924050632911392,1.1771130104463439,False,afternoon,short,none,6
Ramallah Fit Hub,gym,4287,2025-04-05,4,Saturday,4,video,جاهزين للتمرين فيديو جديد. احنا جاهزين موجودين في Jericho today. زورونا وخلينا نجهزلك طلبك. ✅ ✨,95,0,2,411,58,3205,Mixed,True,False,0.0,True,False,False,True,469,0.10940051317937952,0.1282371294851794,0.1411192214111922,0.7476090506181479,False,night,medium,none,6
Ramallah Roastery,cafe,6562,2025-04-29,18,Tuesday,4,reel,أجواء ولا أروع شوفوا الريل. يا جماعة عروض رمضان #قهوة #صيدلية,61,2,0,1715,109,11382,Arabic,False,False,0.0,False,True,False,True,1824,0.2779640353550747,0.15067650676506766,0.06355685131195335,1.7345321548308443,True,evening,short,low,5
Ramallah Care Pharmacy,pharmacy,14042,2025-05-24,19,Saturday,5,carousel,صحتك بتهمنا سوايب وشوفوا التفاصيل. عروض رمضان اطلب الآن وخليها علينا 😍 🛍️ #الكترونيات #عروض,91,2,2,713,22,14863,Arabic,True,False,0.0,False,True,False,False,735,0.052342971086739784,0.047971472784767544,0.030855539971949508,1.0584674547785216,False,evening,medium,low,2
Gaza Gadget Shop,electronics_store,49190,2025-06-30,12,Monday,6,image,وصلت أجهزة جديدة صورة جديدة. احنا جاهزين #SupportLocal #مطاعم,61,2,0,3544,371,30837,Mixed,False,False,0.0,False,False,False,True,3915,0.07958934742833909,0.11492687356098194,0.10468397291196388,0.6268957105102663,False,afternoon,short,low,3
Hebron Fresh Bakery,bakery,1442,2025-03-21,19,Friday,3,image,طازة من الفرن صورة جديدة. لفترة محدودة 50% خصم لفترة محدودة #عروض #Palestine #SupportLocal,90,3,0,46,4,517,Arabic,False,True,50.0,False,False,False,False,50,0.03467406380027739,0.08897485493230174,0.08695652173913043,0.35852981969486825,False,evening,medium,low,0
Hebron Study Hub,education_center,25649,2025-11-07,11,Friday,11,image,استنونا بدورة جديدة صورة جديدة. خصم 20% خصم لفترة محدودة زورونا بفرعنا في Tulkarm احجز الآن وخليها علينا #عروض #تعليم #الكترونيات #مخبز #عيادة,142,5,0,1850,88,19584,Arabic,True,True,20.0,True,False,False,True,1938,0.0755585013060938,0.09446486928104575,0.04756756756756757,0.7635385395142111,False,morning,medium,medium,6
Nablus Mobile Center,electronics_store,39636,2025-03-13,12,Thursday,3,image,وصلت أجهزة جديدة صورة جديدة. لفترة محدودة 5% خصم لفترة محدودة رمضان كريم 📍 🧴 #جيم #الكترونيات,93,2,2,1086,131,12242,Arabic,False,True,5.0,False,True,False,True,1217,0.03070441013220305,0.08871099493546807,0.12062615101289134,0.30886063174891515,False,afternoon,medium,low,5
Ramallah Care Pharmacy,pharmacy,13671,2025-03-03,22,Monday,3,image,صحتك بتهمنا صورة جديدة. شو رأيكم؟ الكمية محدودة 5% خصم لفترة محدودة #الكترونيات #قهوة #مطاعم,92,3,0,431,14,9069,Arabic,False,True,5.0,False,False,False,True,445,0.03255065467047034,0.047524534127246665,0.03248259860788863,0.663375027430327,False,night,medium,low,3
Olive Tree Learning,education_center,8721,2025-07-10,18,Thursday,7,video,استنونا بدورة جديدة فيديو جديد. ابعتولنا DM وخليها علينا #قهوة #مطاعم #جيم #SupportLocal,88,4,0,159,17,2442,Arabic,True,False,0.0,False,False,False,False,176,0.020181171883958262,0.06511056511056511,0.1069182389937107,0.2800137598899209,False,evening,short,medium,0
Gaza Gadget Shop,electronics_store,49649,2025-03-15,6,Saturday,3,carousel,وصلت أجهزة جديدة سوايب وشوفوا التفاصيل. احنا جاهزين #Palestine #عيادة,69,2,0,3294,97,24310,Arabic,False,False,0.0,False,False,False,True,3391,0.06829946222481822,0.13549979432332374,0.0294474802671524,0.4896372535197083,False,morning,short,low,3
Hebron Table,restaurant,4834,2025-12-13,13,Saturday,12,reel,اليوم عنا أكل طيب شوفوا الريل. الكمية محدودة 40% خصم لفترة محدودة #Nablus #مطاعم #صيدلية #عيادة,95,4,0,1732,268,14321,Arabic,False,True,40.0,True,False,False,False,2000,0.4137360364087712,0.12094127505062495,0.15473441108545036,2.962556888705006,True,afternoon,medium,medium,3
Nablus Skin Center,clinic,12736,2025-01-27,18,Monday,1,image,صحتكم أولويتنا صورة جديدة. أهلا بالناس الحلوة لفترة محدودة 30% خصم لفترة محدودة زورونا بفرعنا في Nablus #Nablus #عروض,117,2,0,304,16,5140,Arabic,True,True,30.0,True,False,False,True,320,0.02512562814070352,0.05914396887159533,0.05263157894736842,0.40358040201005024,False,evening,medium,low,6
Saj & Manakish House,bakery,9381,2025-05-21,17,Wednesday,5,reel,طازة من الفرن شوفوا الريل. راسلونا وخليها علينا 🎉 🍕 🔥 😍,55,0,4,1738,258,35700,Arabic,True,False,0.0,False,False,False,True,1996,0.21277049355079417,0.04868347338935574,0.14844649021864212,3.8055644387591943,True,evening,short,none,3
Gaza Glow Salon,beauty_salon,1187,2025-12-27,12,Saturday,12,image,دلعي حالك صورة جديدة. احنا جاهزين اطلب الآن وخلينا نجهزلك طلبك. 🧴 🔥 🍰 💪,71,0,4,80,7,694,Mixed,True,False,0.0,False,False,False,True,87,0.07329401853411963,0.11527377521613832,0.0875,0.5846672283066554,False,afternoon,short,none,3
Nablus Coffee Corner,cafe,3100,2025-07-09,12,Wednesday,7,image,Coffee vibes all day Photo drop. DM us. 🎉 🧴 🍕,45,0,3,94,4,1499,English,True,False,0.0,False,False,False,False,98,0.031612903225806455,0.06270847231487658,0.0425531914893617,0.48354838709677417,False,afternoon,short,none,0
Shifa Family Clinic,clinic,1357,2025-08-25,18,Monday,8,image,صحتكم أولويتنا صورة جديدة. يا جماعة ادعم المحلي ابعتولنا DM وخلينا نجهزلك طلبك.,79,0,0,65,7,597,Mixed,True,False,0.0,False,False,True,True,72,0.05305821665438467,0.10887772194304858,0.1076923076923077,0.43994104642593956,False,evening,short,none,5
Al Amal Dental,clinic,4653,2025-03-27,2,Thursday,3,video,صحتكم أولويتنا فيديو جديد. احنا جاهزين كل عام وأنتم بخير ✨ #عيادة,65,1,1,505,56,7134,Mixed,False,False,0.0,False,True,False,True,561,0.12056737588652482,0.07078777684328567,0.11089108910891089,1.5332043842682141,False,night,short,low,5
Tulkarm Streetwear,store,34838,2025-12-04,12,Thursday,12,reel,وصلت تشكيلة جديدة شوفوا الـ reel. موجودين في Jenin today. 💪 📚 🛍️ 🧴,66,0,4,5829,279,54572,Mixed,False,False,0.0,True,False,False,False,6108,0.17532579367357484,0.1068130176647365,0.0478641276376737,1.5664504276938975,True,afternoon,short,none,3
Nablus Skin Center,clinic,13276,2025-05-17,20,Saturday,5,image,صحتكم أولويتنا صورة جديدة. احنا جاهزين زورونا وخلينا نجهزلك طلبك.,65,0,0,246,7,3792,Mixed,True,False,0.0,False,False,False,True,253,0.019056944862910517,0.06487341772151899,0.028455284552845527,0.2856282012654414,False,evening,short,none,3
Gaza Power House,gym,5662,2025-11-24,12,Monday,11,reel,جاهزين للتمرين شوفوا الريل. اطلب الآن وخليها علينا #Palestine #مخبز #صيدلية,75,3,0,921,64,16929,Arabic,True,False,0.0,False,False,False,False,985,0.17396679618509361,0.05440368598263335,0.06948968512486428,2.98993288590604,True,afternoon,short,low,0
Ramallah Care Pharmacy,pharmacy,12876,2025-07-03,17,Thursday,7,reel,صحتك بتهمنا شوفوا الريل. الكمية محدودة 25% خصم لفترة محدودة 😍 📍 #مطاعم,70,1,2,2753,223,42589,Arabic,False,True,25.0,False,False,False,True,2976,0.23112767940354148,0.06464110451055437,0.08100254268071196,3.307626592109351,True,evening,short,low,3
Ramallah Care Pharmacy,pharmacy,13731,2025-12-09,4,Tuesday,12,image,صحتك بتهمنا صورة جديدة. احنا جاهزين صنع محلي 📍 😍 #Palestine #مخبز #جيم #تسوق,76,4,2,218,17,2712,Arabic,False,False,0.0,False,False,True,True,235,0.017114558298740076,0.0803834808259587,0.0779816513761468,0.19750928555822592,False,night,short,medium,5
Gaza Family Pharmacy,pharmacy,12594,2025-04-13,18,Sunday,4,carousel,صحتك بتهمنا سوايب وشوفوا التفاصيل. لفترة محدودة 5% خصم لفترة محدودة ✅ 🥙 #عروض #Palestine #تعليم,95,3,2,226,6,3384,Arabic,False,True,5.0,False,False,False,True,232,0.01842147054152771,0.06678486997635934,0.02654867256637168,0.2686993806574559,False,evening,medium,low,3
Hebron Electronics,electronics_store,13703,2025-12-12,13,Friday,12,reel,وصلت أجهزة جديدة شوفوا الريل.,29,0,0,1309,129,11238,Arabic,False,False,0.0,False,False,False,True,1438,0.10494052397285265,0.11647980067627692,0.0985485103132162,0.8201123841494563,False,afternoon,short,none,3
Al Balad Grill,restaurant,7625,2025-11-10,19,Monday,11,reel,Fresh flavors today Watch the reel. Available now in Ramallah. #الكترونيات #جيم #Palestine,90,3,0,1181,78,11480,English,False,False,0.0,True,False,False,False,1259,0.16511475409836066,0.10287456445993032,0.06604572396274344,1.5055737704918033,False,evening,medium,low,3
TechSouq Ramallah,electronics_store,54404,2025-12-03,19,Wednesday,12,reel,وصلت أجهزة جديدة شوفوا الـ reel. احنا جاهزين خصم special 20% off اليوم! زورونا وخلينا نجهزلك طلبك. 📍 🥙 #عروض #قهوة #مخبز,120,3,2,21159,2210,183959,Mixed,True,True,20.0,False,False,False,True,23369,0.4295456216454672,0.11502019471730114,0.1044472801172078,3.381350635982648,True,evening,medium,low,3
