antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,antecedent_len,consequent_len,consequent_item,antecedents_str,consequent_str,min_support,min_confidence,min_lift,max_antecedent_len
"frozenset({'hashtag=توصيل_طلبات', 'hashtag=delivery', 'hashtag=palestine'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=palestine, hashtag=توصيل_طلبات}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=palestine', 'hashtag=follow', 'hashtag=delivery'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=follow, hashtag=palestine}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=delivery', 'hashtag=طولكرم', 'hashtag=كنتاكي'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=طولكرم, hashtag=كنتاكي}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=delivery', 'hashtag=الخليل', 'hashtag=كنتاكي'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=الخليل, hashtag=كنتاكي}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=like', 'hashtag=delivery', 'hashtag=كنتاكي'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=like, hashtag=كنتاكي}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=delivery', 'hashtag=توصيل', 'hashtag=كنتاكي'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=توصيل, hashtag=كنتاكي}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=قلقيلية', 'hashtag=delivery', 'hashtag=كنتاكي'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=قلقيلية, hashtag=كنتاكي}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=delivery', 'hashtag=كنتاكي', 'hashtag=فلسطين'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=فلسطين, hashtag=كنتاكي}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=يمي', 'hashtag=delivery', 'hashtag=كنتاكي'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=كنتاكي, hashtag=يمي}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=delivery', 'hashtag=دجاج', 'hashtag=كنتاكي'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=دجاج, hashtag=كنتاكي}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=توصيل_طلبات', 'hashtag=delivery', 'hashtag=كنتاكي'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=توصيل_طلبات, hashtag=كنتاكي}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=follow', 'hashtag=delivery', 'hashtag=كنتاكي'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=follow, hashtag=كنتاكي}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=delivery', 'hashtag=طولكرم', 'hashtag=الخليل'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=الخليل, hashtag=طولكرم}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=like', 'hashtag=delivery', 'hashtag=طولكرم'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=like, hashtag=طولكرم}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=delivery', 'hashtag=طولكرم', 'hashtag=توصيل'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=توصيل, hashtag=طولكرم}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=قلقيلية', 'hashtag=delivery', 'hashtag=طولكرم'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=طولكرم, hashtag=قلقيلية}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=delivery', 'hashtag=طولكرم', 'hashtag=فلسطين'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=طولكرم, hashtag=فلسطين}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=يمي', 'hashtag=delivery', 'hashtag=طولكرم'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=طولكرم, hashtag=يمي}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=delivery', 'hashtag=طولكرم', 'hashtag=دجاج'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=دجاج, hashtag=طولكرم}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=توصيل_طلبات', 'hashtag=delivery', 'hashtag=طولكرم'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=توصيل_طلبات, hashtag=طولكرم}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=follow', 'hashtag=delivery', 'hashtag=طولكرم'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=follow, hashtag=طولكرم}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=like', 'hashtag=delivery', 'hashtag=الخليل'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=like, hashtag=الخليل}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=delivery', 'hashtag=الخليل', 'hashtag=توصيل'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=الخليل, hashtag=توصيل}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=قلقيلية', 'hashtag=delivery', 'hashtag=الخليل'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=الخليل, hashtag=قلقيلية}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=delivery', 'hashtag=الخليل', 'hashtag=فلسطين'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=الخليل, hashtag=فلسطين}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=يمي', 'hashtag=delivery', 'hashtag=الخليل'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=الخليل, hashtag=يمي}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=delivery', 'hashtag=الخليل', 'hashtag=دجاج'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=الخليل, hashtag=دجاج}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=توصيل_طلبات', 'hashtag=delivery', 'hashtag=الخليل'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=الخليل, hashtag=توصيل_طلبات}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=follow', 'hashtag=delivery', 'hashtag=الخليل'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=follow, hashtag=الخليل}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=like', 'hashtag=delivery', 'hashtag=توصيل'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=like, hashtag=توصيل}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=like', 'hashtag=قلقيلية', 'hashtag=delivery'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=like, hashtag=قلقيلية}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=like', 'hashtag=delivery', 'hashtag=فلسطين'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=like, hashtag=فلسطين}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=like', 'hashtag=يمي', 'hashtag=delivery'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=like, hashtag=يمي}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=like', 'hashtag=delivery', 'hashtag=دجاج'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=like, hashtag=دجاج}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=توصيل_طلبات', 'hashtag=like', 'hashtag=delivery'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=like, hashtag=توصيل_طلبات}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=like', 'hashtag=follow', 'hashtag=delivery'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=follow, hashtag=like}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=قلقيلية', 'hashtag=delivery', 'hashtag=توصيل'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=توصيل, hashtag=قلقيلية}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=delivery', 'hashtag=توصيل', 'hashtag=فلسطين'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=توصيل, hashtag=فلسطين}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=يمي', 'hashtag=delivery', 'hashtag=توصيل'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=توصيل, hashtag=يمي}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=delivery', 'hashtag=دجاج', 'hashtag=توصيل'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=توصيل, hashtag=دجاج}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=توصيل_طلبات', 'hashtag=delivery', 'hashtag=توصيل'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=توصيل, hashtag=توصيل_طلبات}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=follow', 'hashtag=delivery', 'hashtag=توصيل'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=follow, hashtag=توصيل}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=قلقيلية', 'hashtag=delivery', 'hashtag=فلسطين'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=فلسطين, hashtag=قلقيلية}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=يمي', 'hashtag=قلقيلية', 'hashtag=delivery'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=قلقيلية, hashtag=يمي}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=قلقيلية', 'hashtag=delivery', 'hashtag=دجاج'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=دجاج, hashtag=قلقيلية}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=توصيل_طلبات', 'hashtag=قلقيلية', 'hashtag=delivery'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=توصيل_طلبات, hashtag=قلقيلية}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=follow', 'hashtag=delivery', 'hashtag=قلقيلية'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=follow, hashtag=قلقيلية}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=يمي', 'hashtag=delivery', 'hashtag=فلسطين'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=فلسطين, hashtag=يمي}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=delivery', 'hashtag=دجاج', 'hashtag=فلسطين'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=دجاج, hashtag=فلسطين}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=توصيل_طلبات', 'hashtag=delivery', 'hashtag=فلسطين'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=توصيل_طلبات, hashtag=فلسطين}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=follow', 'hashtag=delivery', 'hashtag=فلسطين'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=follow, hashtag=فلسطين}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=يمي', 'hashtag=delivery', 'hashtag=دجاج'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=دجاج, hashtag=يمي}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=توصيل_طلبات', 'hashtag=يمي', 'hashtag=delivery'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=توصيل_طلبات, hashtag=يمي}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=يمي', 'hashtag=follow', 'hashtag=delivery'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=follow, hashtag=يمي}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=توصيل_طلبات', 'hashtag=delivery', 'hashtag=دجاج'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=توصيل_طلبات, hashtag=دجاج}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=follow', 'hashtag=delivery', 'hashtag=دجاج'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=follow, hashtag=دجاج}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=توصيل_طلبات', 'hashtag=follow', 'hashtag=delivery'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,3,1,avg_view_rate,"{hashtag=delivery, hashtag=follow, hashtag=توصيل_طلبات}",{avg_view_rate},0.01,0.4,1.2,3
frozenset({'hashtag=بيت_لحم'}),frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,1,1,avg_view_rate,{hashtag=بيت_لحم},{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=بيت_لحم', 'hashtag=رام_الله'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,2,1,avg_view_rate,"{hashtag=بيت_لحم, hashtag=رام_الله}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=نابلس', 'hashtag=بيت_لحم'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,2,1,avg_view_rate,"{hashtag=بيت_لحم, hashtag=نابلس}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=بيت_لحم', 'hashtag=جنين'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,2,1,avg_view_rate,"{hashtag=بيت_لحم, hashtag=جنين}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=palestine', 'hashtag=بيت_لحم'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,2,1,avg_view_rate,"{hashtag=palestine, hashtag=بيت_لحم}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=بيت_لحم', 'hashtag=كنتاكي'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,2,1,avg_view_rate,"{hashtag=بيت_لحم, hashtag=كنتاكي}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=بيت_لحم', 'hashtag=طولكرم'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,2,1,avg_view_rate,"{hashtag=بيت_لحم, hashtag=طولكرم}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=بيت_لحم', 'hashtag=الخليل'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,2,1,avg_view_rate,"{hashtag=الخليل, hashtag=بيت_لحم}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=like', 'hashtag=بيت_لحم'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,2,1,avg_view_rate,"{hashtag=like, hashtag=بيت_لحم}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=بيت_لحم', 'hashtag=توصيل'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,2,1,avg_view_rate,"{hashtag=بيت_لحم, hashtag=توصيل}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=بيت_لحم', 'hashtag=قلقيلية'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,2,1,avg_view_rate,"{hashtag=بيت_لحم, hashtag=قلقيلية}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=بيت_لحم', 'hashtag=فلسطين'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,2,1,avg_view_rate,"{hashtag=بيت_لحم, hashtag=فلسطين}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=يمي', 'hashtag=بيت_لحم'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,2,1,avg_view_rate,"{hashtag=بيت_لحم, hashtag=يمي}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=بيت_لحم', 'hashtag=دجاج'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,2,1,avg_view_rate,"{hashtag=بيت_لحم, hashtag=دجاج}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=توصيل_طلبات', 'hashtag=بيت_لحم'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,2,1,avg_view_rate,"{hashtag=بيت_لحم, hashtag=توصيل_طلبات}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=follow', 'hashtag=بيت_لحم'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,2,1,avg_view_rate,"{hashtag=follow, hashtag=بيت_لحم}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=بيت_لحم', 'hashtag=delivery'})",frozenset({'avg_view_rate'}),0.050314465408805034,0.389937106918239,0.025157232704402517,0.5,1.282258064516129,0.005537755626755271,1.220125786163522,0.23178807947019867,2,1,avg_view_rate,"{hashtag=delivery, hashtag=بيت_لحم}",{avg_view_rate},0.01,0.4,1.2,3
