business_name,sector,followers_count,post_date,posting_hour,day_of_week,month,post_type,caption_text,caption_length,hashtags_count,emoji_count,likes_count,comments_count,views_count,language,CTA_present,promo_post,discount_percent,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style,sponsored,kind,engagement,engagement_rate,like_rate,comment_rate,view_rate,view_engagement_rate,week,is_video,is_reel,posting_time_bin,caption_length_bin,hashtags_count_bin,emoji_count_bin,engagement_level,business_size_bin,high_engagement,high_view_rate,high_comment_rate
Motaz Azaiza,Influencers,15000000.0,2026-03-15,0.0,Sunday,3,reel,EG,2,0,0,99000.0,1992.0,2000000.0,English,False,False,0.0,True,False,True,False,0.0,,100992.0,0.0067328,0.0066,0.0001328,0.13333333333333333,0.050496,2026-03-09/2026-03-15,0,1,night,short,none,none,high,large,1,0,1
Motaz Foundation,Influencers,15000000.0,2026-03-14,0.0,Saturday,3,reel,"Today, through Motaz Foundation, we were able to buy a MiniMed insulin pump for a 16-year-old child.",107,0,1,17400.0,261.0,848000.0,English/Arabic Mixed,False,False,0.0,False,False,True,True,0.0,,17661.0,0.0011774,0.00116,1.74e-05,0.05653333333333333,0.020826650943396228,2026-03-09/2026-03-15,0,1,night,medium,none,few,medium,large,0,0,0
Motaz Azaiza,Influencers,15000000.0,2026-03-04,0.0,Tuesday,3,reel,Respect each other please,26,0,0,27900.0,1090.0,2000000.0,English,False,False,0.0,False,False,False,False,0.0,,28990.0,0.0019326666666666667,0.00186,7.266666666666667e-05,0.13333333333333333,0.014495,2026-03-02/2026-03-08,0,1,night,short,none,none,medium,large,0,0,1
Motaz Azaiza,Influencers,15000000.0,2026-02-27,0.0,Friday,2,reel,عن مسلسل أصحاب الارض EG ps🙏,31,0,1,34000.0,535.0,1500000.0,Arabic/English Mixed,False,False,0.0,True,True,True,True,0.0,,34535.0,0.0023023333333333333,0.002266666666666667,3.566666666666667e-05,0.1,0.023023333333333333,2026-02-23/2026-03-01,0,1,night,short,none,few,medium,large,0,0,0
Motaz Foundation,Influencers,15000000.0,2026-02-25,0.0,Wednesday,2,reel,"We may not be able to solve the entire problem, but we can be there to help, and maybe that’s enough to spark a little light along the way.",145,0,0,7624.0,105.0,636000.0,English,False,False,0.0,False,False,True,False,0.0,,7729.0,0.0005152666666666667,0.0005082666666666667,7e-06,0.0424,0.012152515723270441,2026-02-23/2026-03-01,0,1,night,long,none,none,medium,large,0,0,0
Motaz Foundation,Influencers,15000000.0,2026-02-24,0.0,Tuesday,2,reel,True help is all about impact. It is about seeing a need and choosing to respond with compassion.,102,0,0,2909.0,39.0,373000.0,English,False,False,0.0,False,True,True,False,0.0,,2948.0,0.00019653333333333333,0.00019393333333333332,2.6e-06,0.024866666666666665,0.00790348525469169,2026-02-23/2026-03-01,0,1,night,medium,none,none,low,large,0,0,0
Motaz Azaiza,Influencers,15000000.0,2026-02-24,0.0,Tuesday,2,reel,Someone will call that practice. Someone will call that luck. But either way you're going to the history books.,113,0,0,54400.0,317.0,2200000.0,English,False,False,0.0,False,False,True,False,0.0,,54717.0,0.0036478,0.0036266666666666665,2.1133333333333333e-05,0.14666666666666667,0.024871363636363636,2026-02-23/2026-03-01,0,1,night,medium,none,none,medium,large,0,0,0
Motaz Foundation,Influencers,15000000.0,2026-02-21,0.0,Saturday,2,reel,"Few minutes before Iftar time, We continue to cook and deliver meals to hundred of families every day in Gaza.",112,0,0,16000.0,147.0,1000000.0,English,False,False,0.0,True,True,True,False,0.0,,16147.0,0.0010764666666666666,0.0010666666666666667,9.8e-06,0.06666666666666667,0.016147,2026-02-16/2026-02-22,0,1,night,medium,none,none,medium,large,0,0,0
Motaz Foundation,Influencers,15000000.0,2026-02-20,0.0,Friday,2,reel,"Through Motaz Foundation, we had the honor preparing and distributing Iftar meals for 100 families per day in Gaza as Ramadan just started.",144,0,1,3446.0,97.0,327000.0,English,True,False,0.0,True,True,True,False,0.0,,3543.0,0.0002362,0.00022973333333333332,6.466666666666667e-06,0.0218,0.0108348623853211,2026-02-16/2026-02-22,0,1,night,long,none,few,low,large,0,0,0
Motaz Azaiza,Influencers,15000000.0,2026-02-17,0.0,Tuesday,2,reel,إذا حابب تعرف التفاصيل كاملة، اكتب استشارة بالكومنت حتى يوصلك كل التفاصيل.,80,0,3,9386.0,350.0,947000.0,Arabic,True,True,0.0,True,False,False,True,0.0,,9736.0,0.0006490666666666667,0.0006257333333333333,2.3333333333333332e-05,0.06313333333333333,0.010280887011615628,2026-02-16/2026-02-22,0,1,night,medium,none,few,medium,large,0,0,0
Motaz Azaiza,Influencers,15000000.0,2026-02-13,0.0,Friday,2,reel,Nocturne No. 20,15,0,0,10700.0,76.0,828000.0,English,False,False,0.0,False,False,False,False,0.0,,10776.0,0.0007184,0.0007133333333333333,5.066666666666667e-06,0.0552,0.013014492753623189,2026-02-09/2026-02-15,0,1,night,short,none,none,medium,large,0,0,0
Motaz Azaiza,Influencers,15000000.0,2026-02-05,0.0,Thursday,2,reel,In @trinitycollegedublin to receive Praeses Elit award. 🙏,62,0,1,24500.0,870.0,694000.0,English,False,False,0.0,True,False,False,False,0.0,,25370.0,0.0016913333333333333,0.0016333333333333334,5.8e-05,0.046266666666666664,0.03655619596541787,2026-02-02/2026-02-08,0,1,night,medium,none,few,medium,large,0,0,0
Motaz Azaiza,Influencers,15000000.0,2026-01-30,0.0,Friday,1,reel,My Birthday Cake 🎂,18,0,1,126000.0,2060.0,6500000.0,English,False,False,0.0,False,False,False,False,0.0,,128060.0,0.008537333333333333,0.0084,0.00013733333333333333,0.43333333333333335,0.01970153846153846,2026-01-26/2026-02-01,0,1,night,short,none,few,high,large,1,1,1
Motaz Foundation,Influencers,15000000.0,2026-01-30,0.0,Friday,1,reel,"Through the Motaz Foundation, 600 school bags with stationery supplies were distributed to elementary and middle school students in Deir al-Balah.",149,0,0,12000.0,160.0,517000.0,English,False,False,0.0,True,False,True,False,0.0,,12160.0,0.0008106666666666667,0.0008,1.0666666666666667e-05,0.034466666666666666,0.023520309477756286,2026-01-26/2026-02-01,0,1,night,long,none,none,medium,large,0,0,0
Motaz Azaiza,Influencers,15000000.0,2026-01-30,0.0,Friday,1,reel,27 years of ⚡,13,0,1,52800.0,2500.0,1000000.0,English,False,False,0.0,False,False,False,False,0.0,,55300.0,0.0036866666666666667,0.00352,0.00016666666666666666,0.06666666666666667,0.0553,2026-01-26/2026-02-01,0,1,night,short,none,few,medium,large,0,0,1
Motaz Azaiza,Influencers,15000000.0,2026-01-24,0.0,Saturday,1,reel,“Habibi Hadaa” He’s saying I love this man. I don’t know if these kids in the video are still alive.,108,0,1,20800.0,220.0,1300000.0,English,False,False,0.0,True,False,True,False,0.0,,21020.0,0.0014013333333333334,0.0013866666666666667,1.4666666666666666e-05,0.08666666666666667,0.01616923076923077,2026-01-19/2026-01-25,0,1,night,medium,none,few,medium,large,0,0,0
Motaz Azaiza,Influencers,15000000.0,2026-01-23,0.0,Friday,1,reel,The amazing @abeernehme,25,0,0,10700.0,70.0,1000000.0,English,False,False,0.0,False,False,False,False,0.0,,10770.0,0.000718,0.0007133333333333333,4.666666666666666e-06,0.06666666666666667,0.01077,2026-01-19/2026-01-25,0,1,night,short,none,none,medium,large,0,0,0
Yalda Hakim and Motaz Azaiza,Influencers,15000000.0,2026-01-23,0.0,Friday,1,reel,Palestinian photojournalist Motaz Azaiza tells me the lack of Palestinian voices on Trump's #Gaza peace board could risk disconnecting the Gaza Strip from #Palestine.,178,2,0,2185.0,41.0,322000.0,English,False,False,0.0,True,False,True,False,0.0,,2226.0,0.0001484,0.00014566666666666667,2.733333333333333e-06,0.021466666666666665,0.00691304347826087,2026-01-19/2026-01-25,0,1,night,long,few,none,low,large,0,0,0
Motaz Azaiza,Influencers,15000000.0,2026-01-05,0.0,Monday,1,reel,Say my name right 😈🥴 I apologize for the Matcha 🍵 for putting it in this comparison 🥺,90,0,4,24900.0,600.0,1000000.0,English,False,False,0.0,False,False,False,False,0.0,,25500.0,0.0017,0.00166,4e-05,0.06666666666666667,0.0255,2026-01-05/2026-01-11,0,1,night,medium,none,many,medium,large,0,0,0
Motaz Azaiza,Influencers,15000000.0,2026-01-04,0.0,Sunday,1,reel,"My dear Gaza, Even in your worst days your sky still beautiful..",65,0,0,70500.0,390.0,1200000.0,English,False,False,0.0,True,False,True,False,0.0,,70890.0,0.004726,0.0047,2.6e-05,0.08,0.059075,2025-12-29/2026-01-04,0,1,night,medium,none,none,high,large,1,0,0
Motaz Azaiza,Influencers,15000000.0,2026-01-02,0.0,Friday,1,reel,Don’t ever stop trying till you break your ankle,49,0,0,62000.0,880.0,2600000.0,English,False,False,0.0,True,False,False,False,0.0,,62880.0,0.004192,0.0041333333333333335,5.8666666666666665e-05,0.17333333333333334,0.024184615384615384,2025-12-29/2026-01-04,0,1,night,short,none,none,medium,large,0,0,0
Ahmed Sh Ajwa,Influencers,15000000.0,2025-12-31,0.0,Wednesday,12,reel,THE LAST ASHES. الرماد الأخير. Everyone who left a mark on this work is a survivor of genocide.,103,0,0,4304.0,150.0,291000.0,Mixed,False,False,0.0,True,False,True,True,0.0,,4454.0,0.00029693333333333336,0.00028693333333333333,1e-05,0.0194,0.015305841924398626,2025-12-29/2026-01-04,0,1,night,medium,none,none,low,large,0,0,0
Motaz Azaiza,Influencers,15000000.0,2025-12-31,0.0,Wednesday,12,reel,Goodbye 👋🏻,10,0,1,12200.0,100.0,617000.0,English,False,False,0.0,False,False,False,False,0.0,,12300.0,0.00082,0.0008133333333333333,6.666666666666667e-06,0.041133333333333334,0.01993517017828201,2025-12-29/2026-01-04,0,1,night,short,none,few,medium,large,0,0,0
Motaz Foundation,Influencers,15000000.0,2025-12-28,0.0,Sunday,12,reel,We won't stop until you reclaim your childhood 🕊️ This is our promise to our heroic children.,101,0,2,13300.0,180.0,530000.0,English,False,False,0.0,False,False,True,False,0.0,,13480.0,0.0008986666666666666,0.0008866666666666667,1.2e-05,0.035333333333333335,0.025433962264150945,2025-12-22/2025-12-28,0,1,night,medium,none,few,medium,large,0,0,0
Motaz Foundation,Influencers,15000000.0,2025-12-25,0.0,Thursday,12,reel,It’s Christmas and Santa just showed up in Gaza 🎄! He joined our team in Gaza to share your gifts to our lovely children 🎅,129,0,2,37800.0,973.0,1700000.0,English,False,False,0.0,True,True,True,False,0.0,,38773.0,0.0025848666666666666,0.00252,6.486666666666667e-05,0.11333333333333333,0.02280764705882353,2025-12-22/2025-12-28,0,1,night,medium,none,few,medium,large,0,0,1
Motaz Azaiza,Influencers,15000000.0,2025-12-25,0.0,Thursday,12,reel,To be a piece of shit is to be a settler.. Israeli terrorist attacks a Palestinian man who was just praying on the side of the road.,138,0,0,277000.0,7130.0,10700000.0,English,False,False,0.0,True,True,True,False,0.0,,284130.0,0.018942,0.018466666666666666,0.00047533333333333336,0.7133333333333334,0.026554205607476636,2025-12-22/2025-12-28,0,1,night,medium,none,none,high,large,1,1,1
Motaz Foundation,Influencers,15000000.0,2025-12-21,0.0,Sunday,12,reel,Nothing is enough but at least it reach,40,0,0,12100.0,160.0,638000.0,English,False,False,0.0,False,False,True,False,0.0,,12260.0,0.0008173333333333333,0.0008066666666666667,1.0666666666666667e-05,0.04253333333333333,0.01921630094043887,2025-12-15/2025-12-21,0,1,night,short,none,none,medium,large,0,0,0
Hind Khoudary,Influencers,1100000.0,2026-03-13,0.0,Friday,3,reel,"Here in Gaza, Baitulmaal’s Hope Bakery was built to serve displaced families who are struggling to access daily food. Donate today and help us share hope — one bag at a time.",184,0,0,9139.0,64.0,0.0,English,True,True,0.0,True,False,True,False,0.0,,9203.0,0.008366363636363637,0.008308181818181819,5.818181818181818e-05,0.0,0.0,2026-03-09/2026-03-15,0,1,night,long,none,none,high,large,1,0,0
Moath Kahlout,Influencers,1100000.0,2026-03-12,0.0,Thursday,3,reel,"Israel’s war on Gaza has severely damaged the territory’s transportation network, making transportation limited, costly and unreliable.",136,0,0,1078.0,12.0,0.0,English,False,False,0.0,True,False,True,False,0.0,,1090.0,0.000990909090909091,0.00098,1.0909090909090909e-05,0.0,0.0,2026-03-09/2026-03-15,0,1,night,medium,none,none,medium,large,0,0,0
FPAIspal,Influencers,1100000.0,2026-02-26,0.0,Thursday,2,reel,It’s long past time for Israel to lift this ban. Sign the FPA’s petition at @fpaispal’s link in bio.,107,1,1,32200.0,1081.0,0.0,English,True,True,0.0,False,False,True,False,0.0,,33281.0,0.030255454545454547,0.029272727272727273,0.0009827272727272727,0.0,0.0,2026-02-23/2026-03-01,0,1,night,medium,few,few,high,large,1,0,1
Fekreebrahem,Influencers,1100000.0,2026-02-18,0.0,Wednesday,2,reel,"Despite the opening of the crossings and the entry of various types of food, there are still families living on the outskirts of the Strip waiting for a meal.",170,0,0,737.0,12.0,0.0,English,False,False,0.0,True,True,True,False,0.0,,749.0,0.000680909090909091,0.00067,1.0909090909090909e-05,0.0,0.0,2026-02-16/2026-02-22,0,1,night,long,none,none,medium,large,0,0,0
Gintifada,Influencers,1100000.0,2026-02-17,0.0,Tuesday,2,reel,"Until this very moment, 15,000 Palestinians remain trapped beneath 60 million tons of rubble — a silent testament to the scale of devastation.",145,1,0,4004.0,54.0,0.0,English,False,False,0.0,True,False,True,False,0.0,,4058.0,0.0036890909090909092,0.00364,4.909090909090909e-05,0.0,0.0,2026-02-16/2026-02-22,0,1,night,long,few,none,medium,large,0,0,0
The Tatreez Grove,Influencers,1100000.0,2026-02-11,0.0,Wednesday,2,reel,One stitch at a time. One hand to the next. 100% of proceeds go to @flowersgaza supporting women in Gaza.,113,0,1,2411.0,58.0,0.0,English,True,True,100.0,True,False,True,False,0.0,,2469.0,0.0022445454545454544,0.002191818181818182,5.272727272727273e-05,0.0,0.0,2026-02-09/2026-02-15,0,1,night,medium,none,few,medium,large,0,0,0
Fekreebrahem,Influencers,1100000.0,2026-02-04,0.0,Wednesday,2,reel,The family of three-year-old Ibtisam Abu Ameera did not rejoice at the news of the crossing reopening.,109,0,0,1601.0,42.0,0.0,English,False,False,0.0,True,False,True,False,0.0,,1643.0,0.0014936363636363637,0.0014554545454545454,3.818181818181818e-05,0.0,0.0,2026-02-02/2026-02-08,0,1,night,medium,none,none,medium,large,0,0,0
Hamdan ElDahdouh,Influencers,1100000.0,2026-02-04,0.0,Wednesday,2,reel,Heartbreaking scenes... May God ease your journey—send my greetings to our loved ones.,91,0,0,25100.0,1020.0,0.0,Mixed,False,False,0.0,False,True,True,True,0.0,,26120.0,0.023745454545454545,0.022818181818181817,0.0009272727272727273,0.0,0.0,2026-02-02/2026-02-08,0,1,night,medium,none,none,high,large,1,0,1
Hamdan ElDahdouh,Influencers,1100000.0,2025-02-03,0.0,Monday,2,reel,Winter cold in tents is unbearable. Children and women spend long nights shivering from the cold. Temporary caravans are an urgent humanitarian solution to protect children and women from the cold.,214,0,2,4634.0,60.0,191000.0,Mixed,True,True,0.0,True,False,True,True,0.0,,4694.0,0.004267272727272727,0.0042127272727272725,5.4545454545454546e-05,0.17363636363636364,0.024575916230366493,2025-02-03/2025-02-09,0,1,night,long,none,few,medium,large,0,0,0
Fekreebrahem,Influencers,1100000.0,2025-01-20,0.0,Monday,1,reel,"Israel’s restrictions, including a ban on humanitarian organizations, have severely limited aid to Gaza and worsened the health system collapse.",152,0,0,1344.0,15.0,44600.0,English,True,False,0.0,True,False,True,False,0.0,,1359.0,0.0012354545454545454,0.0012218181818181818,1.3636363636363637e-05,0.040545454545454544,0.03047085201793722,2025-01-20/2025-01-26,0,1,night,long,none,none,medium,large,0,0,0
Al Jazeera English,Influencers,1100000.0,2025-01-15,0.0,Wednesday,1,reel,Al Jazeera’s Hind Khoudary says there is frustration and despair in Gaza over the US announcement of phase 2 of a ceasefire plan.,136,3,0,13500.0,180.0,206000.0,English,False,False,0.0,True,False,True,False,0.0,,13680.0,0.012436363636363636,0.012272727272727272,0.00016363636363636363,0.18727272727272729,0.06640776699029126,2025-01-13/2025-01-19,0,1,night,medium,few,none,high,large,1,0,1
Nour Alsaqa,Influencers,1100000.0,2024-12-31,0.0,Tuesday,12,reel,"This was supposed to be a silly little social media video, yet it uncovered trauma and the magnitude of living under the Israeli occupation.",144,0,0,140000.0,2900.0,2300000.0,English,False,False,0.0,False,False,True,False,0.0,,142900.0,0.12990909090909092,0.12727272727272726,0.0026363636363636363,2.090909090909091,0.0621304347826087,2024-12-30/2025-01-05,0,1,night,long,none,none,high,large,1,1,1
MIFTAH,Influencers,1100000.0,2024-12-29,0.0,Sunday,12,reel,"In MIFTAH’s final episode of 2025, we expose a devastating reality: a winter without shelter in Gaza.",109,0,0,1490.0,18.0,41800.0,English,True,False,0.0,True,False,True,False,0.0,,1508.0,0.0013709090909090908,0.0013545454545454546,1.6363636363636363e-05,0.038,0.03607655502392344,2024-12-23/2024-12-29,0,1,night,medium,none,none,medium,large,0,0,0
Nour Alsaqa,Influencers,1100000.0,2024-12-25,0.0,Wednesday,12,reel,"Heavy year, heavy hearts, elhamdulillah through it all.",57,0,1,30400.0,850.0,574000.0,Mixed,False,False,0.0,False,True,False,True,0.0,,31250.0,0.028409090909090908,0.027636363636363636,0.0007727272727272727,0.5218181818181818,0.05444250871080139,2024-12-23/2024-12-29,0,1,night,short,none,few,high,large,1,1,1
Plestia Alaqad,Influencers,1100000.0,2024-12-25,0.0,Wednesday,12,reel,UNRWA is still in Gaza and it never left.,43,0,0,10500.0,110.0,342000.0,English,False,False,0.0,True,False,True,False,0.0,,10610.0,0.009645454545454546,0.009545454545454546,0.0001,0.3109090909090909,0.031023391812865498,2024-12-23/2024-12-29,0,1,night,short,none,none,high,large,1,0,1
Al Jazeera English,Influencers,1100000.0,2024-12-18,0.0,Wednesday,12,reel,"In a healthcare system devastated by Israel’s genocidal war, doctors in Gaza are turning to 3D printers powered by solar energy to treat injuries.",154,2,0,5550.0,110.0,133000.0,English,False,False,0.0,True,False,True,False,0.0,,5660.0,0.005145454545454545,0.005045454545454546,0.0001,0.12090909090909091,0.04255639097744361,2024-12-16/2024-12-22,0,1,night,long,few,none,high,large,1,0,1
aburob,Influencers,5700000.0,2026-05-07,0.0,Wednesday,5,reel,عمرها صارت معك؟ 😳 الرابط في البايو,34,0,1,18000.0,300.0,948000.0,Arabic,True,True,0.0,False,False,False,True,0.0,,18300.0,0.0032105263157894736,0.003157894736842105,5.2631578947368424e-05,0.16631578947368422,0.01930379746835443,2026-05-04/2026-05-10,0,1,night,short,none,few,medium,large,0,0,0
aburob,Influencers,5700000.0,2026-04-26,0.0,Sunday,4,reel,لكل حد بحكي انه فيديوهاتي ذكاء اصطناعي 🤖 #honor600,55,1,1,44000.0,1070.0,1800000.0,Arabic,False,True,0.0,False,False,False,True,0.0,,45070.0,0.007907017543859649,0.0077192982456140355,0.00018771929824561403,0.3157894736842105,0.02503888888888889,2026-04-20/2026-04-26,0,1,night,short,few,few,high,large,1,0,1
aburob,Influencers,5700000.0,2026-04-25,0.0,Saturday,4,reel,تجربة اقوى عصير في الهند,24,0,0,21100.0,470.0,1800000.0,Arabic,False,False,0.0,True,False,False,True,0.0,,21570.0,0.0037842105263157897,0.003701754385964912,8.24561403508772e-05,0.3157894736842105,0.011983333333333334,2026-04-20/2026-04-26,0,1,night,short,none,none,medium,large,0,0,1
aburob,Influencers,5700000.0,2026-04-15,0.0,Wednesday,4,reel,اخر مرة بروح عند هاد الدكتور 💔 سنتروم - المكمل الغذائي رقم 1 بالعالم صار بالأردن!,82,0,1,14300.0,1180.0,1300000.0,Arabic,True,True,0.0,True,False,False,True,0.0,,15480.0,0.0027157894736842105,0.0025087719298245614,0.00020701754385964912,0.22807017543859648,0.011907692307692308,2026-04-13/2026-04-19,0,1,night,medium,none,few,medium,large,0,0,1
aburob,Influencers,5700000.0,2026-04-04,0.0,Saturday,4,reel,مافي مبروك؟ الرابط في البايو #Odoo #OdooMENA #OdooCreatorsClub,69,3,0,115000.0,2350.0,3900000.0,Arabic,True,True,0.0,False,False,False,True,0.0,,117350.0,0.020587719298245613,0.02017543859649123,0.00041228070175438594,0.6842105263157895,0.03008974358974359,2026-03-30/2026-04-05,0,1,night,medium,few,none,high,large,1,1,1
aburob,Influencers,5700000.0,2026-03-31,0.0,Tuesday,3,reel,اكثر حيوان غير محظوظ 😂,24,0,1,67300.0,1900.0,2100000.0,Arabic,False,False,0.0,False,False,False,True,0.0,,69200.0,0.012140350877192983,0.01180701754385965,0.0003333333333333333,0.3684210526315789,0.032952380952380955,2026-03-30/2026-04-05,0,1,night,short,none,few,high,large,1,1,1
aburob,Influencers,5700000.0,2026-03-27,0.0,Friday,3,reel,شو رأيكم؟,10,0,0,144000.0,7200.0,3300000.0,Arabic,True,False,0.0,False,False,False,True,0.0,,151200.0,0.026526315789473683,0.02526315789473684,0.0012631578947368421,0.5789473684210527,0.04581818181818182,2026-03-23/2026-03-29,0,1,night,short,none,none,high,large,1,1,1
aburob,Influencers,5700000.0,2026-03-24,0.0,Tuesday,3,reel,اهم اشي اللبس 😳 رابط الحملة في البايو @okx_mena,49,0,1,22100.0,1270.0,1400000.0,Arabic,True,True,0.0,False,False,False,True,0.0,,23370.0,0.0041,0.0038771929824561405,0.00022280701754385964,0.24561403508771928,0.01669285714285714,2026-03-23/2026-03-29,0,1,night,short,none,few,medium,large,0,0,1
aburob,Influencers,5700000.0,2026-03-21,0.0,Saturday,3,reel,صراحة ما توقعت هالقد يزبط 😂,29,0,1,77000.0,1200.0,2900000.0,Arabic,True,True,95.0,False,False,False,True,0.0,,78200.0,0.013719298245614036,0.013508771929824562,0.0002105263157894737,0.5087719298245614,0.02696551724137931,2026-03-16/2026-03-22,0,1,night,short,none,few,high,large,1,1,1
aburob,Influencers,5700000.0,2026-03-19,0.0,Thursday,3,reel,كل عام وانتو بخير,18,0,0,84300.0,700.0,2500000.0,Arabic,False,False,0.0,True,True,False,True,0.0,,85000.0,0.014912280701754385,0.014789473684210526,0.00012280701754385965,0.43859649122807015,0.034,2026-03-16/2026-03-22,0,1,night,short,none,none,high,large,1,1,1
aburob,Influencers,5700000.0,2026-03-18,0.0,Wednesday,3,reel,شو قصة المفتاح؟,15,2,0,19700.0,1200.0,1000000.0,Arabic,True,True,0.0,True,False,False,True,0.0,,20900.0,0.0036666666666666666,0.003456140350877193,0.0002105263157894737,0.17543859649122806,0.0209,2026-03-16/2026-03-22,0,1,night,short,few,none,medium,large,0,0,1
aburob,Influencers,5700000.0,2026-03-14,0.0,Saturday,3,reel,شو الواحد يعمل؟ 😂,19,0,1,98400.0,1200.0,3000000.0,Arabic,False,False,0.0,False,False,False,True,0.0,,99600.0,0.017473684210526315,0.01726315789473684,0.0002105263157894737,0.5263157894736842,0.0332,2026-03-09/2026-03-15,0,1,night,short,none,few,high,large,1,1,1
aburob,Influencers,5700000.0,2026-03-09,0.0,Monday,3,reel,عرفت؟,5,0,0,198000.0,14000.0,7000000.0,Arabic,False,False,0.0,False,False,False,True,0.0,,212000.0,0.037192982456140354,0.034736842105263156,0.002456140350877193,1.2280701754385965,0.030285714285714287,2026-03-09/2026-03-15,0,1,night,short,none,none,high,large,1,1,1
aburob,Influencers,5700000.0,2026-03-02,0.0,Monday,3,reel,ابعت هذا الفيديو لشخص,22,0,0,44200.0,1200.0,3200000.0,Arabic,True,False,0.0,False,False,False,True,0.0,,45400.0,0.007964912280701755,0.007754385964912281,0.0002105263157894737,0.5614035087719298,0.0141875,2026-03-02/2026-03-08,0,1,night,short,none,none,high,large,1,1,1
aburob,Influencers,5700000.0,2026-02-26,0.0,Thursday,2,reel,لكل حد بسأل 🧑🏻‍💻,18,2,1,37100.0,1400.0,1600000.0,Arabic,True,True,0.0,False,False,False,True,0.0,,38500.0,0.006754385964912281,0.006508771929824561,0.0002456140350877193,0.2807017543859649,0.0240625,2026-02-23/2026-03-01,0,1,night,short,few,few,high,large,1,0,1
aburob,Influencers,5700000.0,2026-02-24,0.0,Tuesday,2,reel,قدرنا نحكي مع الحوت!,21,0,0,167000.0,3800.0,4300000.0,Arabic,False,False,0.0,True,False,False,True,0.0,,170800.0,0.029964912280701753,0.029298245614035087,0.0006666666666666666,0.7543859649122807,0.03972093023255814,2026-02-23/2026-03-01,0,1,night,short,none,none,high,large,1,1,1
aburob,Influencers,5700000.0,2026-02-20,0.0,Thursday,2,reel,ايش اسوي؟,10,0,1,77000.0,2000.0,2900000.0,Arabic,False,True,0.0,False,False,False,True,0.0,,79000.0,0.013859649122807018,0.013508771929824562,0.0003508771929824561,0.5087719298245614,0.02724137931034483,2026-02-16/2026-02-22,0,1,night,short,none,few,high,large,1,1,1
aburob,Influencers,5700000.0,2026-02-18,0.0,Tuesday,2,reel,ايش اسوي 🥺,12,0,1,294000.0,12800.0,15900000.0,Arabic,False,False,0.0,False,False,False,True,0.0,,306800.0,0.053824561403508775,0.05157894736842105,0.002245614035087719,2.789473684210526,0.01929559748427673,2026-02-16/2026-02-22,0,1,night,short,none,few,high,large,1,1,1
aburob,Influencers,5700000.0,2026-02-08,0.0,Sunday,2,reel,ترقبوا الفيديو على قناتي ❤️😇,28,0,2,483000.0,9550.0,20400000.0,Arabic,True,True,0.0,True,False,False,True,0.0,,492550.0,0.08641228070175438,0.08473684210526315,0.0016754385964912282,3.5789473684210527,0.024144607843137256,2026-02-02/2026-02-08,0,1,night,short,none,few,high,large,1,1,1
aburob,Influencers,5700000.0,2026-02-06,0.0,Friday,2,reel,ايش اعمل؟ 🥺,13,0,1,197000.0,1270.0,8300000.0,Arabic,False,False,0.0,True,False,False,True,0.0,,198270.0,0.03478421052631579,0.03456140350877193,0.00022280701754385964,1.456140350877193,0.023887951807228917,2026-02-02/2026-02-08,0,1,night,short,none,few,high,large,1,1,1
aburob,Influencers,5700000.0,2026-01-31,0.0,Saturday,1,reel,هيك عادي في المباريات؟😭,24,0,1,86700.0,1000.0,4000000.0,Arabic,False,False,0.0,True,False,False,True,0.0,,87700.0,0.015385964912280703,0.015210526315789473,0.00017543859649122806,0.7017543859649122,0.021925,2026-01-26/2026-02-01,0,1,night,short,none,few,high,large,1,1,1
aburob,Influencers,5700000.0,2026-01-30,0.0,Friday,1,reel,جبت العيد,9,0,0,62900.0,1200.0,3800000.0,Arabic,False,False,0.0,False,False,False,True,0.0,,64100.0,0.011245614035087718,0.011035087719298245,0.0002105263157894737,0.6666666666666666,0.016868421052631578,2026-01-26/2026-02-01,0,1,night,short,none,none,high,large,1,1,1
aburob,Influencers,5700000.0,2026-01-26,0.0,Monday,1,reel,شو قصة البطريق,15,0,0,83500.0,1500.0,2000000.0,Arabic,False,False,0.0,False,False,False,True,0.0,,85000.0,0.014912280701754385,0.014649122807017544,0.0002631578947368421,0.3508771929824561,0.0425,2026-01-26/2026-02-01,0,1,night,short,none,none,high,large,1,0,1
aburob,Influencers,5700000.0,2026-01-19,0.0,Monday,1,reel,صعب 😭💔,8,0,2,134000.0,1300.0,4800000.0,Arabic,False,False,0.0,False,False,False,True,0.0,,135300.0,0.023736842105263157,0.023508771929824562,0.0002280701754385965,0.8421052631578947,0.0281875,2026-01-19/2026-01-25,0,1,night,short,none,few,high,large,1,1,1
aburob,Influencers,5700000.0,2026-01-18,0.0,Sunday,1,reel,💔💔💔,6,0,3,300000.0,2900.0,15700000.0,Arabic,False,False,0.0,True,False,False,True,0.0,,302900.0,0.05314035087719298,0.05263157894736842,0.0005087719298245614,2.754385964912281,0.019292993630573248,2026-01-12/2026-01-18,0,1,night,short,none,few,high,large,1,1,1
aburob,Influencers,5700000.0,2026-01-18,0.0,Sunday,1,reel,😂 من لما كنت في اليابان,24,0,1,96600.0,300.0,6100000.0,Arabic,False,False,0.0,True,False,False,True,0.0,,96900.0,0.017,0.01694736842105263,5.2631578947368424e-05,1.0701754385964912,0.015885245901639346,2026-01-12/2026-01-18,0,1,night,short,none,few,high,large,1,1,0
